974.50, 0.024
977.50, -0.083
976.30, -0.214
976.00, 0.139
981.00, -0.119
988.50, -0.024
990.00, -0.1
996.00, -0.083
1000.00, -0.267
992.50, 0.042
999.00, 0.0
993.00, -0.125
995.70, -0.125
995.00, 0.104
996.50, 0.019
1000.00, -0.167
1004.00, -0.313
1012.00, -0.083
1015.50, -0.188
1028.00, -0.2
1046.00, -0.056
1045.00, 0.031
1045.50, 0.017
1049.50, 0.0
1045.50, -0.076
1041.00, 0.017
1041.50, -0.056
1046.00, -0.062
1043.50, -0.03
1045.50, -0.074
1047.00, -0.024
1049.00, -0.037
1040.50, -0.015
1035.00, -0.03
1033.00, 0.236
1030.00, 0.048
1022.50, 0.3
1016.90, 0.107
1019.00, -0.026
1023.50, -0.095
1031.50, -0.076
1026.00, -0.083
1030.00, -0.167
1037.00, 0.0
1043.50, -0.048
1040.50, 0.0
1022.00, -0.071
1030.00, 0.021
1029.00, -0.024
1029.50, -0.167
1041.00, -0.071
1034.00, 0.143
1037.00, -0.167
1038.50, 0.056
1043.50, -0.117
1047.00, -0.021
1051.00, -0.093
1040.00, 0.033
1047.00, -0.038
1050.50, -0.125
1044.00, 0.022
1033.00, 0.115
999.50, 0.104
999.00, 0.061
1000.50, 0.015
1005.50, 0.037
1010.00, 0.042
1009.00, 0.024
1012.50, 0.0
1013.90, -0.071
1019.00, -0.259
1018.00, 0.119
1012.50, 0.019
1006.00, 0.048
1008.50, -0.095
1006.50, 0.095
1011.00, -0.167
1013.00, -0.119
1012.50, 0.0
1013.50, -0.056
1017.00, -0.042
1018.00, -0.028
1014.50, -0.056
1015.70, -0.19
1029.50, -0.146
1032.00, -0.25
1034.70, -0.222
1038.50, -0.167
1042.00, -0.204
1046.00, -0.121
1049.50, -0.093
1048.50, -0.083
1054.00, -0.153
1064.00, -0.056
1076.50, -0.275
1090.50, -0.179
1084.50, -0.152
1081.80, 0.035
1090.50, -0.111
1115.50, -0.158
1134.00, -0.024
1149.50, -0.203
1129.00, 0.012
1126.00, 0.017
1095.00, 0.069
1099.00, -0.079
1096.50, 0.062
1114.50, -0.1
1112.00, 0.013
1160.00, -0.126
1119.00, -0.029
1148.00, -0.044
1132.00, 0.107
1137.00, 0.026
1147.00, -0.051
1154.00, -0.153
1153.00, -0.067
1166.00, 0.052
1186.00, -0.106
1202.00, -0.077
1191.00, 0.012
1224.50, -0.051
1290.00, -0.095
1310.00, -0.156
1395.00, -0.102
1366.50, -0.052
1315.00, -0.019
1235.00, -0.036
1198.00, 0.054
1263.00, 0.058
1327.00, -0.094
1300.00, 0.051
1315.00, 0.101
1340.00, -0.052
1371.00, 0.08
1406.00, -0.146
1457.00, -0.049
1453.00, -0.072
1457.00, -0.172
1400.00, 0.063
1273.50, -0.004
1347.00, -0.083
1284.00, -0.067
1283.00, -0.046
1270.00, -0.01
1327.50, -0.017
1322.50, 0.042
1333.00, 0.189
1343.00, 0.014
1370.00, 0.143
1387.00, -0.062
1399.50, 0.038
1400.00, -0.009
1438.00, 0.063
1457.00, 0.07
1513.00, -0.109
1507.00, -0.034
1517.00, 0.106
1503.00, 0.03
1476.00, 0.025
1480.00, -0.014
1461.00, 0.067
1460.00, -0.08
1469.00, -0.018
1471.00, 0.012
1480.00, -0.011
1475.00, -0.042
1450.00, 0.009
1450.00, 0.06
1390.00, 0.07
1365.00, -0.017
1373.00, 0.087
1371.00, 0.076
1362.00, 0.049
1314.00, 0.206
1295.00, 0.167
1305.00, 0.049
1323.00, -0.018
1357.00, 0.0
1315.00, 0.167
1298.00, 0.2
1285.00, 0.078
1345.00, 0.053
1340.00, 0.033
1331.00, -0.125
1316.00, 0.01
1309.00, -0.139
1300.00, -0.073
1325.00, 0.035
1333.00, 0.067
1357.00, -0.012
1359.00, -0.042
1350.00, 0.076
1385.00, 0.008
1355.00, -0.024
1363.00, -0.131
1370.00, -0.056
1375.00, 0.111
1374.50, 0.103
1392.00, -0.077
1370.00, -0.021
1375.00, -0.083
1376.00, -0.064
1400.00, -0.167
1386.50, 0.012
1384.50, 0.038
1383.00, 0.045
1378.00, 0.014
1385.50, 0.106
1384.50, -0.183
1398.50, -0.07
1403.00, -0.083
1404.50, -0.076
1429.00, -0.059
1468.00, -0.047
1475.00, -0.056
1483.00, -0.087
1511.00, -0.081
1490.00, -0.034
1514.00, -0.025
1512.00, -0.016
1514.00, 0.0
1534.00, -0.119
1573.00, -0.031
1555.00, -0.014
1554.50, 0.0
1564.00, 0.012
1547.50, 0.018
1552.50, -0.067
1520.00, -0.061
1484.50, -0.096
1505.00, -0.117
1487.00, -0.033
1426.00, -0.023
1409.00, 0.038
1420.00, -0.08
1398.00, 0.172
1401.50, 0.088
1388.00, -0.008
1381.00, -0.037
1369.00, 0.0
1338.00, 0.13
1352.00, 0.007
1397.00, -0.031
1367.00, -0.03
1389.00, -0.075
1330.00, -0.008
1335.00, 0.0
1311.50, 0.043
1327.00, -0.167
1349.00, -0.069
1325.00, -0.028
1334.00, -0.033
1327.00, -0.111
1321.00, 0.139
1329.00, 0.011
1332.00, -0.012
1334.00, 0.069
1341.00, -0.127
1346.50, 0.062
1355.00, -0.062
1343.50, 0.067
1336.00, 0.167
1346.00, -0.073
1358.00, -0.219
1336.00, 0.071
1295.00, 0.029
1279.50, -0.046
1277.00, -0.008
1260.00, 0.017
1247.00, 0.087
1248.00, 0.02
1236.00, 0.014
1242.00, 0.038
1269.00, -0.071
1263.00, 0.071
1258.00, 0.01
1244.00, -0.059
1247.00, -0.042
1249.00, 0.244
1246.00, 0.409
1252.00, 0.092
1271.50, -0.062
1271.00, -0.036
1259.50, 0.0
1255.50, -0.067
1229.50, 0.26
1240.50, 0.083
1236.00, 0.083
1247.50, -0.073
1246.50, 0.308
1260.00, -0.192
1264.50, -0.214
1245.50, 0.107
1254.50, -0.013
1255.00, 0.0
1264.00, 0.038
1257.00, -0.091
1264.00, 0.106
1270.00, 0.044
1272.00, 0.0
1279.00, -0.208
1285.50, -0.1
1285.00, 0.103
1290.00, 0.015
1285.00, 0.067
1285.00, 0.026
1270.00, 0.056
1264.00, 0.076
1268.50, 0.083
1271.00, -0.093
1275.00, -0.056
1274.00, -0.122
1277.00, -0.069
1276.00, -0.267
1286.00, 0.153
1310.00, -0.185
1295.00, 0.067
1277.00, 0.014
1269.00, 0.1
1259.00, 0.242
1247.00, 0.077
1248.50, -0.028
1251.50, -0.071
1249.00, -0.067
1247.00, -0.097
1244.50, 0.064
1235.00, -0.013
1243.00, -0.139
1237.50, 0.064
1230.50, 0.095
1215.00, 0.049
1222.00, 0.059
1225.00, -0.024
1225.00, 0.097
1229.50, -0.042
1227.00, -0.097
1237.00, -0.069
1249.50, -0.133
1235.00, 0.183
1238.50, 0.09
1261.00, -0.146
1248.00, -0.136
1257.50, -0.028
1245.00, 0.093
1249.50, -0.067
1243.00, 0.231
1247.50, 0.0
1245.00, -0.015
1249.00, -0.167
1242.00, 0.0
1248.00, 0.033
